TP_GRAU_ACADEMICO;CO_CURSO;IN_GRATUITO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_SIT_TRANCADA;QT_SIT_FALECIDO;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA
3.0;75359;1;1;160;80;80;0;160;0;0;0;1940;404;1536;0;1940;0;0;0;188;34;154;96;92;188;188;0;0;0;0;0;0;0;0;0;0;122;34;19;8;5;0;0;90;11;71;7;0;9;497;91;406;250;247;0;326;91;38;26;13;3;0;240;29;181;20;0;27;87;10;77;42;45;0;46;28;8;2;3;0;0;48;4;30;3;0;2;188;0;496;1;87;0;12;3;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;143;45;0;400;97;0;69;18;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0
3.0;1638542;1;1;35;0;35;0;0;0;35;0;35;0;35;0;0;0;35;0;35;14;21;0;35;0;0;0;0;0;0;0;0;35;0;0;0;35;0;0;0;0;0;0;18;9;8;0;0;0;52;16;36;0;52;0;51;0;0;0;0;1;0;14;6;8;0;0;24;13;2;11;0;13;0;12;0;0;0;0;1;0;0;0;0;0;0;13;35;0;52;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;20;15;0;27;25;0;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1591166;1;1;95;95;0;0;80;0;15;0;338;338;0;0;323;0;15;0;87;14;73;87;0;80;80;0;0;0;0;0;0;7;0;0;0;63;15;8;0;1;0;0;49;8;25;4;1;0;163;38;125;163;0;0;119;16;17;4;7;0;0;84;17;54;4;0;4;17;6;11;17;0;0;12;3;1;0;1;0;0;10;3;4;0;0;0;85;2;162;1;17;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;63;24;0;133;30;0;15;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
3.0;1150438;1;1;226;141;85;0;160;0;66;0;1667;624;1043;0;1622;0;45;0;189;28;161;95;94;160;160;0;0;0;0;0;0;29;0;0;0;135;35;9;3;3;3;1;83;22;63;5;0;16;594;141;453;272;322;0;328;118;64;47;30;6;1;244;89;214;13;0;34;112;32;80;40;72;0;53;19;18;10;12;0;0;47;12;46;1;0;6;189;0;594;0;112;0;9;2;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;141;48;0;499;95;0;95;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1596016;1;1;116;116;0;0;80;0;36;0;132;132;0;0;128;0;4;0;83;21;62;83;0;80;80;0;0;0;0;0;0;3;0;0;0;56;13;4;7;3;0;0;41;13;25;3;0;1;108;27;81;108;0;0;80;12;3;8;5;0;0;51;18;32;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;1;107;1;0;0;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;69;14;0;89;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1150259;1;1;205;94;111;0;160;0;45;0;1081;232;849;0;1036;0;45;0;205;38;167;94;111;160;160;0;0;0;0;0;0;45;0;0;0;119;37;24;15;7;3;0;112;14;54;13;0;12;472;112;360;196;276;0;260;100;61;25;20;5;1;253;34;106;24;0;55;92;25;67;34;58;0;39;27;13;5;8;0;0;46;3;23;1;0;19;205;0;471;1;92;0;13;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;154;51;0;373;99;0;73;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1615356;1;1;87;87;0;0;80;0;7;0;147;147;0;0;140;0;7;0;87;29;58;87;0;80;80;0;0;0;0;0;0;7;0;0;0;38;20;8;9;8;4;0;43;10;24;5;1;4;138;52;86;138;0;0;57;31;13;17;13;6;1;65;17;40;8;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;138;0;0;0;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;59;28;0;95;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1602549;1;1;100;100;0;0;80;0;20;0;220;220;0;0;210;0;10;0;78;13;65;78;0;77;77;0;0;0;0;0;0;1;0;0;0;51;14;5;5;3;0;0;42;5;27;1;0;3;85;18;67;85;0;0;56;14;9;5;1;0;0;34;8;37;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;63;15;0;67;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;72017;1;1;84;0;84;0;80;0;4;0;1724;0;1724;0;1720;0;4;0;81;16;65;1;80;80;0;76;0;4;0;0;0;1;0;0;0;67;8;2;2;2;0;0;44;8;24;2;0;3;357;73;284;97;260;0;228;82;24;11;9;3;0;193;32;100;21;0;11;46;12;34;13;33;0;30;9;3;3;1;0;0;26;2;14;4;0;0;81;0;355;2;46;0;29;3;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36;17;2;18;0;145;145;60;14;71;0;17;17;9;2;10;0;9;0;54;27;0;229;128;0;28;18;0;0;0;0;0;62;15;60;5;58;10;56;3;0;0;0;0
3.0;1420648;1;1;41;0;41;0;40;0;1;0;593;0;593;0;592;0;1;0;41;11;30;0;41;40;0;40;0;0;0;0;0;1;0;0;0;32;5;1;1;1;1;0;23;2;13;2;0;1;121;28;93;0;121;0;94;15;5;3;2;1;1;69;11;35;5;0;1;10;2;8;0;10;0;7;1;1;0;1;0;0;8;0;2;0;0;0;41;0;121;0;10;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;6;0;9;0;47;47;17;2;23;0;2;2;0;0;1;0;8;0;28;13;0;83;38;0;6;4;0;0;0;0;0;10;1;10;1;26;8;26;2;0;0;0;0
1.0;1616829;1;1;44;44;0;0;40;0;4;0;662;662;0;0;658;0;4;0;40;11;29;40;0;40;0;36;0;4;0;0;0;0;0;0;0;37;2;1;0;0;0;0;26;1;11;2;0;0;28;7;21;28;0;0;25;2;1;0;0;0;0;17;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;5;0;5;0;10;10;4;0;5;0;0;0;0;0;0;0;1;0;24;16;0;17;11;0;0;0;0;0;0;0;0;3;3;2;0;6;6;5;0;0;0;0;0
3.0;5001196;1;1;61;0;61;0;60;0;1;0;206;0;206;0;205;0;1;0;61;8;53;0;61;60;60;0;0;0;0;0;0;1;0;0;0;30;18;5;5;2;0;1;28;5;11;1;0;16;135;35;100;0;135;0;72;32;13;11;5;0;2;66;7;30;1;0;31;26;10;16;0;26;0;13;6;1;3;3;0;0;10;2;7;0;0;7;61;0;135;0;26;0;5;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;55;6;0;120;15;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1550023;1;1;90;90;0;0;80;0;10;0;90;90;0;0;80;0;10;0;50;11;39;50;0;47;47;0;0;0;0;0;0;3;0;0;0;41;2;3;3;1;0;0;27;4;16;0;0;3;162;32;130;162;0;0;115;20;12;8;6;0;1;86;16;50;1;0;9;14;4;10;14;0;0;10;2;0;1;1;0;0;7;1;5;0;0;1;50;0;162;0;14;0;6;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;40;10;0;138;24;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;18277;1;1;210;100;110;0;160;0;50;0;626;153;473;0;582;0;44;0;170;25;145;84;86;158;158;0;0;0;0;0;0;12;0;0;0;128;25;9;5;3;0;0;125;9;32;1;0;3;531;118;413;222;309;0;351;96;44;23;13;4;0;377;30;102;7;2;13;67;23;44;33;34;0;40;15;8;3;0;1;0;45;2;9;1;0;10;169;1;529;2;66;1;19;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;1;120;50;0;401;130;0;50;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1150809;1;1;82;82;0;0;80;0;2;0;104;104;0;0;102;0;2;0;68;28;40;68;0;66;66;0;0;0;0;0;0;2;0;0;0;48;4;5;5;4;2;0;41;8;14;4;0;1;118;41;77;118;0;0;86;10;8;5;5;4;0;76;16;20;3;0;3;12;4;8;12;0;0;11;1;0;0;0;0;0;8;0;3;0;0;1;68;0;118;0;12;0;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;58;10;0;94;24;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1666344;1;1;14;14;0;0;0;0;14;0;14;14;0;0;0;0;14;0;14;2;12;14;0;0;0;0;0;0;0;0;0;14;0;0;0;14;0;0;0;0;0;0;4;0;1;0;0;9;12;2;10;12;0;0;12;0;0;0;0;0;0;2;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;4;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
3.0;1156898;1;1;175;95;80;0;170;0;5;0;447;159;288;0;442;0;5;0;175;30;145;84;91;170;170;0;0;0;0;0;0;5;0;0;0;120;24;13;9;8;0;1;82;8;30;2;0;53;360;91;269;172;188;0;259;41;27;16;14;1;2;197;11;46;4;0;102;76;27;49;31;45;0;49;8;10;3;5;1;0;52;2;9;0;0;13;175;0;360;0;76;0;24;12;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;1;137;38;0;288;72;0;64;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1142424;0;1;104;0;104;0;90;0;14;0;204;0;204;0;186;0;18;0;98;15;83;0;98;86;72;13;0;1;0;0;0;12;0;0;0;86;7;4;0;0;1;0;71;2;22;3;0;0;81;9;72;0;81;0;70;10;1;0;0;0;0;62;3;15;1;0;0;11;2;9;0;11;0;6;5;0;0;0;0;0;9;0;2;0;0;0;97;1;81;0;11;0;1;1;0;0;25;0;0;0;0;25;0;0;25;0;32;0;0;0;0;32;0;0;32;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;62;36;0;39;42;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;113937;0;1;80;0;80;0;60;0;20;0;109;0;109;0;84;0;25;0;67;9;58;0;67;47;38;8;0;1;0;0;0;20;0;0;0;58;6;2;1;0;0;0;58;1;8;0;0;0;86;12;74;0;86;0;74;9;2;1;0;0;0;78;1;7;0;0;0;12;2;10;0;12;0;8;2;1;1;0;0;0;11;0;1;0;0;0;67;0;86;0;12;0;0;0;0;0;20;0;0;0;0;20;0;0;20;0;38;0;0;0;0;38;0;0;38;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;32;35;0;39;47;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1321335;1;1;90;0;90;0;80;0;10;0;200;0;200;0;195;0;5;0;91;12;79;0;91;90;90;0;0;0;0;0;0;1;0;0;0;65;14;6;5;1;0;0;60;5;23;3;0;0;242;52;190;0;242;0;159;36;23;13;10;1;0;170;15;47;7;0;3;42;15;27;0;42;0;26;8;3;4;1;0;0;31;4;6;0;0;1;91;0;241;1;42;0;13;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;65;26;0;182;60;0;30;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1666584;1;1;79;0;79;0;75;0;3;1;475;0;475;0;471;0;3;1;79;12;67;0;79;75;75;0;0;0;0;0;0;3;1;0;0;35;19;11;7;5;2;0;53;3;10;1;0;12;72;11;61;0;72;0;34;16;11;5;4;2;0;47;2;10;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;72;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;60;19;0;55;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;1562716;1;1;47;47;0;0;40;0;7;0;776;776;0;0;769;0;7;0;44;12;32;44;0;40;0;40;0;0;0;0;0;4;0;0;0;43;1;0;0;0;0;0;32;1;10;1;0;0;106;24;82;106;0;0;97;4;3;0;1;1;0;74;5;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;106;0;0;0;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;6;0;11;0;46;46;17;2;27;0;0;0;0;0;0;0;3;0;31;13;0;75;31;0;0;0;0;0;0;0;0;37;10;35;0;26;12;25;0;0;0;0;0
1.0;1206881;1;1;75;75;0;0;40;0;35;0;313;313;0;0;260;0;53;0;46;11;35;46;0;37;19;17;1;0;0;0;0;7;0;2;0;43;1;0;1;1;0;0;33;5;6;1;0;1;85;14;71;85;0;0;73;10;1;0;1;0;0;58;2;11;4;0;10;6;0;6;6;0;0;4;2;0;0;0;0;0;4;0;1;1;0;0;46;0;85;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;2;0;0;0;7;6;1;0;0;0;0;0;0;0;0;0;5;0;29;17;0;52;33;0;5;1;0;0;0;0;0;4;3;4;0;14;12;10;0;0;0;0;0
1.0;1265146;1;1;40;40;0;0;40;0;0;0;321;321;0;0;321;0;0;0;43;10;33;43;0;43;25;18;0;0;0;0;0;0;0;0;0;42;0;1;0;0;0;0;27;4;4;5;0;3;130;21;109;130;0;0;121;8;1;0;0;0;0;69;9;12;10;0;30;8;1;7;8;0;0;7;1;0;0;0;0;0;4;1;2;1;0;0;43;0;130;0;8;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;16;4;1;0;0;47;46;9;1;0;0;3;3;1;0;0;0;3;0;23;20;0;80;50;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;1164656;1;1;89;89;0;0;88;0;1;0;270;270;0;0;239;0;31;0;103;13;90;103;0;83;23;60;0;0;0;0;0;20;0;0;1;94;2;3;0;1;1;1;72;2;21;4;0;4;377;47;330;377;0;1;312;50;11;0;2;0;1;252;14;83;23;0;5;16;1;15;16;0;0;7;9;0;0;0;0;0;11;0;5;0;0;0;103;0;377;0;16;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;40;13;1;14;4;153;152;50;1;58;14;4;4;3;0;2;0;45;1;52;51;0;175;202;0;4;12;0;0;0;0;0;61;15;58;1;31;3;29;1;0;0;0;0
1.0;14707;1;1;60;60;0;0;40;0;20;0;210;210;0;0;200;0;10;0;48;7;41;48;0;45;25;20;0;0;0;0;0;3;0;0;1;45;1;1;0;0;0;0;38;2;7;1;0;0;195;20;175;195;0;1;163;24;6;1;0;0;0;163;5;23;4;0;0;9;1;8;9;0;0;5;4;0;0;0;0;0;8;0;1;0;0;0;48;0;195;0;9;0;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;24;3;1;0;0;103;98;3;1;0;1;5;5;0;0;0;0;11;0;38;10;0;134;61;0;5;4;0;0;0;0;0;246;48;193;7;248;48;192;9;0;0;0;0
3.0;1445834;1;1;42;0;42;0;40;0;2;0;207;0;207;0;204;0;3;0;31;4;27;0;31;31;31;0;0;0;0;0;0;0;0;0;0;22;4;2;1;2;0;0;8;1;1;0;0;21;66;11;55;0;66;0;45;8;3;2;7;1;0;15;2;2;1;0;46;2;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;31;0;64;2;2;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;0;6;0;37;35;1;2;17;0;1;1;0;0;0;0;1;0;20;11;0;50;15;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;91868;1;1;40;0;40;0;40;0;0;0;40;0;40;0;40;0;0;0;40;6;34;0;40;40;39;1;0;0;0;0;0;0;0;0;0;29;5;4;2;0;0;0;6;1;6;2;0;25;72;11;61;0;72;0;53;9;6;3;1;0;0;14;1;8;2;0;47;5;2;3;0;5;0;3;1;1;0;0;0;0;2;0;0;0;0;3;40;0;72;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;39;1;0;71;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3.0;1454054;1;1;40;0;40;0;40;0;0;0;219;0;219;0;219;0;0;0;39;13;26;0;39;39;39;0;0;0;0;0;0;0;0;0;0;20;5;7;1;5;1;0;12;4;8;1;0;14;103;21;82;0;103;0;48;20;16;6;10;3;0;31;10;21;1;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;101;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;23;3;0;11;0;68;57;15;1;31;0;0;0;0;0;0;0;13;0;31;8;0;91;12;0;0;0;0;0;0;0;0;15;4;15;0;0;0;0;0;0;0;0;0
3.0;110144;1;1;71;0;71;0;70;0;1;0;502;0;502;0;480;0;22;0;92;20;72;0;92;70;28;42;0;0;0;0;0;22;0;0;0;68;11;8;2;3;0;0;58;4;17;9;0;4;276;47;229;0;276;0;194;54;17;5;6;0;0;179;12;52;29;0;4;37;7;30;0;37;0;27;7;1;2;0;0;0;28;1;6;2;0;0;92;0;273;3;37;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;13;0;20;2;125;125;35;1;54;3;21;21;6;0;7;0;22;0;46;46;0;135;141;0;21;16;0;0;0;0;0;29;14;26;1;17;3;17;1;0;0;0;0
1.0;1284709;1;1;91;0;91;0;90;0;1;0;596;0;596;0;582;0;14;0;104;18;86;0;104;90;32;58;0;0;0;0;0;14;0;0;0;94;8;2;0;0;0;0;65;4;24;5;0;6;479;84;395;0;479;0;357;95;19;5;3;0;0;303;26;102;40;0;8;33;9;24;0;33;0;10;17;5;0;1;0;0;22;1;6;4;0;0;104;0;476;3;33;0;8;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;51;17;0;26;1;235;234;63;6;116;10;16;16;4;0;8;0;55;0;54;50;0;240;239;0;16;17;0;0;0;0;0;75;26;75;0;57;10;56;0;0;0;0;0
3.0;42461;1;1;130;45;85;0;120;0;10;0;877;249;628;0;867;0;10;0;123;27;96;41;82;118;97;21;0;0;0;0;0;5;0;0;1;97;16;6;0;3;0;0;83;4;21;6;0;9;472;105;367;157;315;1;297;99;41;20;13;1;0;342;19;78;12;1;20;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;123;0;472;0;1;0;14;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;58;12;1;28;0;240;240;55;0;107;0;0;0;0;0;0;0;39;0;77;46;0;317;155;0;0;1;0;0;0;0;0;43;9;41;0;18;4;16;0;1;0;1;0
